group_id,scope_kind,kernel_name,gpu_id,mode_id,row_count,counter_numeric_row_count,counter_numeric_row_fraction,counter_coverage_status,semantic_missing_counter_row_count,semantic_missing_counter_cell_count,negative_counter_cell_count,profiled_kernel_duration_ns_sum_not_production_latency,profiler_dispatch_to_complete_ns_sum_not_production_latency,end_gt_complete_row_count,end_gt_complete_delta_ns_sum,end_gt_complete_delta_ns_max,GPUBusy_pct,VALUBusy_pct,LDSBankConflict_pct,MemUnitStalled_pct,MemUnitBusy_pct,MemUnitBusy_eligible_row_count,MemUnitStalled_eligible_row_count,SQ_INSTS_VALU_sum,SQ_INSTS_VMEM_RD_sum,SQ_INSTS_VMEM_WR_sum,SQ_INSTS_LDS_sum,SQ_WAIT_INST_LDS_sum,L2_hit_count,L2_miss_count,L2CacheHit_pct,WriteUnitStalled_pct,WriteUnitStalled_eligible_row_count,flat_read_wavefronts_sum,read_requests_sum,read_requests_32B_subset_sum,flat_write_wavefronts_sum,write_requests_sum,write_requests_64B_subset_sum
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,all,pmc,16128,16128,1.0,complete,0,0,0,119199355,28725671370,312,789567,8107,100.0,4.178199826663109,0.0,2.125213045309003,13.699615144570892,16128,16128,1512806400,33205248,33205248,199231488,83842687,676563503,49734332,93.15235023384037,0.13958818263553155,16128,,,,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,0,pmc,8112,8112,1.0,complete,0,0,0,179687674,17090885265,299,707406,8930,100.0,24.63388497111399,2.75623887788688,3.518047912265723,24.651758757977856,8112,8112,7563902976,221598720,59092992,590929920,1818451314,877923889,1077391690,44.89934506884016,3.6579049107766366,8112,,,,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,1,pmc,8016,8016,1.0,complete,0,0,0,172239506,17145535676,262,514005,8323,100.0,24.7570187485862,2.7700160837578967,3.673440105439228,23.036611224364492,8016,8016,7493124096,219525120,58540032,585400320,1795091399,866194046,1064123978,44.873126356924075,3.6266167330925607,8016,,,,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,all,pmc,16128,16128,1.0,complete,0,0,0,351927180,34236420941,561,1221411,8930,100.0,24.695008967223433,2.7630779264026217,3.595185087831692,23.849994420137758,16128,16128,15057027072,441123840,117633024,1176330240,3613542713,1744117935,2141515668,44.886320049667326,3.64237336053678,16128,,,,,,
chunk_group,group,__GROUP_TOTAL__,0,pmc_read,32448,32448,1.0,complete,0,0,0,2315151680,68984323321,1963,5282761,9692,100.0,20.748970038337134,16.624220885555168,5.945033662623857,34.71517513780135,32448,32448,59216873472,2038417920,356857344,16235817984,38192047640,,,,,,43158528,6404035370,0,,,
chunk_group,group,__GROUP_TOTAL__,1,pmc_read,32064,32064,1.0,complete,0,0,0,2581384917,66101374940,775,1749457,7513,100.0,20.046024325556914,15.545619956519026,4.193243264796532,26.458683355563142,32064,32064,63321647616,2063331072,350463744,16240015872,28221635989,,,,,,42835968,6350100293,0,,,
chunk_group,group,__GROUP_TOTAL__,all,pmc_read,64512,64512,1.0,complete,0,0,0,4896536597,135085698261,2738,7032218,9692,100.0,20.381247083905045,16.059986246852173,5.028642070893308,30.396062728109246,64512,64512,122538521088,4101748992,707321088,32475833856,66413683629,,,,,,85994496,12754135663,0,,,
chunk_group,kernel,chunk_fwd_kernel_o,0,pmc_read,8112,8112,1.0,complete,0,0,0,665669922,17081189697,654,1748306,9692,100.0,30.07788111832175,17.481161675605804,8.545600157041083,63.91683664136296,8112,8112,22402068480,1058365440,58798080,4409856000,14829006027,,,,,,0,3217989011,0,,,
chunk_group,kernel,chunk_fwd_kernel_o,1,pmc_read,8016,8016,1.0,complete,0,0,0,913708644,16551251807,255,552701,7450,100.0,22.97740653915398,13.116169105246344,3.1343240754889568,34.873550674370094,8016,8016,22729549824,1050402816,58355712,4580923392,2159969672,,,,,,0,3186902324,0,,,
chunk_group,kernel,chunk_fwd_kernel_o,all,pmc_read,16128,16128,1.0,complete,0,0,0,1579378566,33632441504,909,2301007,9692,100.0,26.034309409600198,14.995389736069614,5.463991649400965,47.37729295945224,16128,16128,45131618304,2108768256,117153792,8990779392,16988975699,,,,,,0,6404891335,0,,,
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,0,pmc_read,8112,8112,1.0,complete,0,0,0,1414541294,19775833386,331,832880,8402,100.0,17.187827743159566,20.414301297745244,5.39508386787071,24.13333855469171,8112,8112,28950561792,752209920,231911424,11193882624,21590234144,,,,,,43158528,2889486617,0,,,
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1,pmc_read,8016,8016,1.0,complete,0,0,0,1394779032,18804033280,129,333132,7513,100.0,17.350567245464,20.5195045638545,5.328346491340778,23.964213066366856,8016,8016,28811538432,746680320,230105088,11141185536,21494993186,,,,,,42835968,2869788873,0,,,
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,all,pmc_read,16128,16128,1.0,complete,0,0,0,2809320326,38579866666,460,1166012,8402,100.0,17.268611712485452,20.466524251004955,5.3619554011976405,24.049384578751056,16128,16128,57762100224,1498890240,462016512,22335068160,43085227330,,,,,,85994496,5759275490,0,,,
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,0,pmc_read,8112,8112,1.0,complete,0,0,0,54125759,14710205275,392,1095410,9174,100.0,1.9497107268345106,0.0,1.5659698098017167,11.498957569066176,8112,8112,338088960,7349760,7349760,44098560,3400625,,,,,,0,12628911,0,,,
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,1,pmc_read,8016,8016,1.0,complete,0,0,0,53293756,14117455544,159,358584,7107,100.0,0.8782053378866286,0.0,1.3899856855226003,9.436273190085396,8016,8016,153183744,3647232,3647232,21883392,784106,,,,,,0,12469736,0,,,
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,all,pmc_read,16128,16128,1.0,complete,0,0,0,107419515,28827660819,551,1453994,9174,100.0,1.4123815993627706,0.0,1.4777188341900809,10.464580692347322,16128,16128,491272704,10996992,10996992,65981952,4184731,,,,,,0,25098647,0,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,0,pmc_read,8112,8112,1.0,complete,0,0,0,180814705,17417094963,586,1606165,9445,100.0,24.279049015619375,2.7165369527965733,4.165013398208325,24.946023784057644,8112,8112,7526154240,220492800,58798080,587980800,1769406844,,,,,,0,283930831,0,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,1,pmc_read,8016,8016,1.0,complete,0,0,0,219603485,16628634309,232,505040,7108,100.0,31.89028864616497,7.144615425978617,3.50203712103683,19.500387758950993,8016,8016,11627375616,262600704,58355712,496023552,4565889025,,,,,,0,280939360,0,,,
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,all,pmc_read,16128,16128,1.0,complete,0,0,0,400418190,34045729272,818,2111205,9445,100.0,28.32042768053642,5.067736328556282,3.812989508281876,22.0545266933016,16128,16128,19153529856,483093504,117153792,1084004352,6335295869,,,,,,0,564870191,0,,,
chunk_group,group,__GROUP_TOTAL__,0,pmc_write,32448,32448,1.0,complete,0,0,0,2637802713,70223404433,1158,2923645,12413,100.0,20.004817017478167,15.534887099676057,4.2626227382022135,26.92551739608015,32448,32448,64383902208,2098116864,357315840,16488691200,28475464365,,,,,,,,,52005888,5330839234,5330838707
chunk_group,group,__GROUP_TOTAL__,1,pmc_write,32064,32064,1.0,complete,0,0,0,2545721494,69284722260,956,2375857,9525,100.0,24.445897268600838,28.263644416168702,3.5701456081431338,28.859641729825718,32064,32064,76197325824,2710614528,409849344,20542104576,210912962882,,,,,,,,,51342336,5255180835,5255180835
chunk_group,group,__GROUP_TOTAL__,all,pmc_write,64512,64512,1.0,complete,0,0,0,5183524207,139508126693,2114,5299502,12413,100.0,22.18930435615346,21.795933426843767,3.922005717702784,27.876878299189908,64512,64512,140581228032,4808731392,767165184,37030795776,239388427247,,,,,,,,,103348224,10586020069,10586019542
chunk_group,kernel,chunk_fwd_kernel_o,0,pmc_write,8112,8112,1.0,complete,0,0,0,941778514,17559373149,419,1060529,12413,100.0,22.707310447368215,12.961990433754785,3.2311696835685577,36.1530864084512,8112,8112,23102871552,1067655168,59314176,4656162816,2159006347,,,,,,,,,0,793525248,793525248
chunk_group,kernel,chunk_fwd_kernel_o,1,pmc_write,8016,8016,1.0,complete,0,0,0,927980970,17322537391,329,763117,9183,100.0,36.13839835969962,50.34584256971346,1.6368188622743358,38.93662804443706,8016,8016,37886164992,1637056512,116932608,8536080384,186600591731,,,,,,,,,0,783682560,783682560
chunk_group,kernel,chunk_fwd_kernel_o,all,pmc_write,16128,16128,1.0,complete,0,0,0,1869759484,34881910540,748,1823646,12413,100.0,29.37298861192945,31.515120940856846,2.439913641949333,37.53452273172201,16128,16128,60989036544,2704711680,176246784,13192243200,188759598078,,,,,,,,,0,1577207808,1577207808
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,0,pmc_write,8112,8112,1.0,complete,0,0,0,1425957343,20244306324,136,284481,7755,100.0,17.282796079204886,20.47686621658986,5.389560628487462,23.910174379410307,8112,8112,29306981376,759840768,234980352,11306115072,21776937721,,,,,,,,,52005888,3714053894,3714053894
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1,pmc_write,8016,8016,1.0,complete,0,0,0,1397596088,19951798353,151,429900,9321,100.0,17.38564690234408,20.54877137023333,5.299026196276119,24.09694224685179,8016,8016,28890777600,748339200,230796288,11165571072,21557954628,,,,,,,,,51342336,3657498929,3657498929
chunk_group,kernel,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,all,pmc_write,16128,16128,1.0,complete,0,0,0,2823553431,40196104677,287,714381,9321,100.0,17.333702235309993,20.512455771096217,5.34475048697989,24.002615391793128,16128,16128,58197758976,1508179968,465776640,22471686144,43334892349,,,,,,,,,103348224,7371552823,7371552823
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,0,pmc_write,8112,8112,1.0,complete,0,0,0,50347358,14691174706,236,642958,11938,100.0,0.9205079330785593,0.0,1.4355425217749895,8.581163752622063,8112,8112,155699712,3707136,3707136,22242816,773618,,,,,,,,,0,29734844,29734317
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,1,pmc_write,8016,8016,1.0,complete,0,0,0,51360953,14497961416,191,457581,9453,100.0,0.9015268509709017,0.0,1.4121640609039616,8.306292822981959,8016,8016,153474048,3654144,3654144,21924864,779425,,,,,,,,,0,30316786,30316786
chunk_group,kernel,chunk_local_cumsum_scalar_kernel,all,pmc_write,16128,16128,1.0,complete,0,0,0,101708311,29189136122,427,1100539,11938,100.0,0.910986841855119,0.0,1.4238156635614168,8.443285881332551,16128,16128,309173760,7361280,7361280,44167680,1553043,,,,,,,,,0,60051630,60051103
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,0,pmc_write,8112,8112,1.0,complete,0,0,0,219719498,17728550254,367,935677,12036,100.0,32.404959935803205,7.259921012455327,3.478652488003823,19.670340815585295,8112,8112,11818349568,266913792,59314176,504170496,4538746679,,,,,,,,,0,793525248,793525248
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,1,pmc_write,8016,8016,1.0,complete,0,0,0,168783483,17512425100,285,725259,9525,100.0,31.64905159064863,2.8368897784334903,2.438670397151344,27.987555021891335,8016,8016,9266909184,321564672,58466304,818528256,2753637098,,,,,,,,,0,783682560,783682560
chunk_group,kernel,chunk_scaled_dot_kkt_fwd_kernel,all,pmc_write,16128,16128,1.0,complete,0,0,0,388502981,35240975354,652,1660936,12036,100.0,32.059683037091204,5.239609268077037,3.0036189824904906,23.469401833345923,16128,16128,21085258752,588478464,117780480,1322698752,7292383777,,,,,,,,,0,1577207808,1577207808
gqa6,group,__GROUP_TOTAL__,0,pmc,2704,2704,1.0,complete,0,0,0,15483272783,20260944582,0,0,0,100.0,28.3150408416563,13.927740065374948,0.00972590679031555,14.036888304416461,2704,2704,439760300928,13842753024,17253888,170093197824,236319292898,98287886989,12335631529,88.84899730703032,0.0004606507671980864,2704,,,,,,
gqa6,group,__GROUP_TOTAL__,1,pmc,2672,2672,1.0,complete,0,0,0,14980626976,19678478510,0,0,0,100.0,27.728576545416875,13.738871380622337,0.00987332444638151,13.803859723949152,2672,2672,416205920640,13147971072,17060352,162078888960,217064506403,93566130068,11517604617,89.03959337615352,0.00045721075207203285,2672,,,,,,
gqa6,group,__GROUP_TOTAL__,all,pmc,5376,5376,1.0,complete,0,0,0,30463899759,39939423092,0,0,0,100.0,28.026642404894297,13.834862402087989,0.00979840058377094,13.922294664601422,5376,5376,855966221568,26990724096,34314240,332172086784,453383799301,191854017057,23853236146,88.94184790181721,0.0004589591126657422,5376,,,,,,
gqa6,kernel,_gqa6,0,pmc,2704,2704,1.0,complete,0,0,0,15483272783,20260944582,0,0,0,100.0,28.3150408416563,13.927740065374948,0.00972590679031555,14.036888304416461,2704,2704,439760300928,13842753024,17253888,170093197824,236319292898,98287886989,12335631529,88.84899730703032,0.0004606507671980864,2704,,,,,,
gqa6,kernel,_gqa6,1,pmc,2672,2672,1.0,complete,0,0,0,14980626976,19678478510,0,0,0,100.0,27.728576545416875,13.738871380622337,0.00987332444638151,13.803859723949152,2672,2672,416205920640,13147971072,17060352,162078888960,217064506403,93566130068,11517604617,89.03959337615352,0.00045721075207203285,2672,,,,,,
gqa6,kernel,_gqa6,all,pmc,5376,5376,1.0,complete,0,0,0,30463899759,39939423092,0,0,0,100.0,28.026642404894297,13.834862402087989,0.00979840058377094,13.922294664601422,5376,5376,855966221568,26990724096,34314240,332172086784,453383799301,191854017057,23853236146,88.94184790181721,0.0004589591126657422,5376,,,,,,
gqa6,group,__GROUP_TOTAL__,0,pmc_read,2704,2703,0.9996301775147929,partial,1,186,0,15497353779,20368094950,0,0,0,100.0,28.293387763294337,13.9170058347952,0.009738640198902991,14.033149678968831,2703,2703,439705171776,13840733184,17252352,170070482688,236341678942,,,,,,13823480832,24172869069,0,,,
gqa6,group,__GROUP_TOTAL__,1,pmc_read,2672,2671,0.999625748502994,partial,1,186,0,14961175771,19838293776,0,0,0,100.0,27.769454082249325,13.759068804306464,0.009870431319406028,13.817741810298742,2671,2671,416163446256,13146414720,17059200,162061386048,216949910717,,,,,,13129355520,22803344994,0,,,
gqa6,group,__GROUP_TOTAL__,all,pmc_read,5376,5374,0.9996279761904762,partial,2,372,0,30458529550,40206388726,0,0,0,100.0,28.03602922810227,13.839426468761516,0.009803376578622524,13.927340383717555,5374,5374,855868618032,26987147904,34311552,332131868736,453291589659,,,,,,26952836352,46976214063,0,,,
gqa6,kernel,_gqa6,0,pmc_read,2704,2703,0.9996301775147929,partial,1,186,0,15497353779,20368094950,0,0,0,100.0,28.293387763294337,13.9170058347952,0.009738640198902991,14.033149678968831,2703,2703,439705171776,13840733184,17252352,170070482688,236341678942,,,,,,13823480832,24172869069,0,,,
gqa6,kernel,_gqa6,1,pmc_read,2672,2671,0.999625748502994,partial,1,186,0,14961175771,19838293776,0,0,0,100.0,27.769454082249325,13.759068804306464,0.009870431319406028,13.817741810298742,2671,2671,416163446256,13146414720,17059200,162061386048,216949910717,,,,,,13129355520,22803344994,0,,,
gqa6,kernel,_gqa6,all,pmc_read,5376,5374,0.9996279761904762,partial,2,372,0,30458529550,40206388726,0,0,0,100.0,28.03602922810227,13.839426468761516,0.009803376578622524,13.927340383717555,5374,5374,855868618032,26987147904,34311552,332131868736,453291589659,,,,,,26952836352,46976214063,0,,,
gqa6,group,__GROUP_TOTAL__,0,pmc_write,2704,2703,0.9996301775147929,partial,1,186,0,15666320789,20523341015,0,0,0,100.0,28.245317976006614,13.909016324099843,0.009644064627963078,13.85608558300846,2703,2703,443712231960,13778452608,17224704,171454069152,249295201040,,,,,,,,,0,264454272,264454308
gqa6,group,__GROUP_TOTAL__,1,pmc_write,2672,2671,0.999625748502994,partial,1,186,0,15074291164,19869958517,0,0,0,100.0,27.86804638619117,13.78749650116487,0.009751858442429777,13.770832455735533,2671,2671,420914087664,13215282816,17049984,163558121280,227911974429,,,,,,,,,0,261216384,261216412
gqa6,group,__GROUP_TOTAL__,all,pmc_write,5376,5374,0.9996279761904762,partial,2,372,0,30740611953,40393299532,0,0,0,100.0,28.060310742860267,13.849425178568236,0.009696924784686065,13.814278975727076,5374,5374,864626319624,26993735424,34274688,335012190432,477207175469,,,,,,,,,0,525670656,525670720
gqa6,kernel,_gqa6,0,pmc_write,2704,2703,0.9996301775147929,partial,1,186,0,15666320789,20523341015,0,0,0,100.0,28.245317976006614,13.909016324099843,0.009644064627963078,13.85608558300846,2703,2703,443712231960,13778452608,17224704,171454069152,249295201040,,,,,,,,,0,264454272,264454308
gqa6,kernel,_gqa6,1,pmc_write,2672,2671,0.999625748502994,partial,1,186,0,15074291164,19869958517,0,0,0,100.0,27.86804638619117,13.78749650116487,0.009751858442429777,13.770832455735533,2671,2671,420914087664,13215282816,17049984,163558121280,227911974429,,,,,,,,,0,261216384,261216412
gqa6,kernel,_gqa6,all,pmc_write,5376,5374,0.9996279761904762,partial,2,372,0,30740611953,40393299532,0,0,0,100.0,28.060310742860267,13.849425178568236,0.009696924784686065,13.814278975727076,5374,5374,864626319624,26993735424,34274688,335012190432,477207175469,,,,,,,,,0,525670656,525670720
triton_rmsnorm,group,__GROUP_TOTAL__,0,pmc,153768,153767,0.9999934966963218,partial,1,186,0,1728177802,259226292264,512,1842037,9427,100.0,8.627161728876576,0.0,1.786242365659349,11.766119129254346,153767,153767,34479320802,738547584,368553968,208931220,33419817,1412758589,5584651128,20.189736575918154,2.446562470769345,153767,,,,,,
triton_rmsnorm,group,__GROUP_TOTAL__,1,pmc,153510,153509,0.9999934857663996,partial,1,186,0,1729714364,260402895274,583,1482651,7655,100.0,8.310137688430293,0.0,1.8241642066480013,11.54413840565008,153509,153509,34071986643,729822480,364199920,206462934,31551391,1401528567,5519852573,20.24926150794233,2.285513733991414,153509,,,,,,
triton_rmsnorm,group,__GROUP_TOTAL__,all,pmc,307278,307276,0.9999934912359492,partial,2,372,0,3457892166,519629187538,1095,3324688,9427,100.0,8.466624417084805,0.0,1.8054455478594849,11.65371065516243,307276,307276,68551307445,1468370064,732753888,415394154,64971208,2814287156,11104503701,20.219336470485484,2.3650092509144924,307276,,,,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,0,pmc,153768,153767,0.9999934966963218,partial,1,186,0,1728177802,259226292264,512,1842037,9427,100.0,8.627161728876576,0.0,1.786242365659349,11.766119129254346,153767,153767,34479320802,738547584,368553968,208931220,33419817,1412758589,5584651128,20.189736575918154,2.446562470769345,153767,,,,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1,pmc,153510,153509,0.9999934857663996,partial,1,186,0,1729714364,260402895274,583,1482651,7655,100.0,8.310137688430293,0.0,1.8241642066480013,11.54413840565008,153509,153509,34071986643,729822480,364199920,206462934,31551391,1401528567,5519852573,20.24926150794233,2.285513733991414,153509,,,,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,all,pmc,307278,307276,0.9999934912359492,partial,2,372,0,3457892166,519629187538,1095,3324688,9427,100.0,8.466624417084805,0.0,1.8054455478594849,11.65371065516243,307276,307276,68551307445,1468370064,732753888,415394154,64971208,2814287156,11104503701,20.219336470485484,2.3650092509144924,307276,,,,,,
triton_rmsnorm,group,__GROUP_TOTAL__,0,pmc_read,153768,153767,0.9999934966963218,partial,1,186,0,1652002248,264304679021,817,2337196,8109,100.0,8.651484535440135,0.0,1.8457232860609458,12.027668050698258,153767,153767,34479320802,738547584,368553968,208931220,37816450,,,,,,0,3788893524,0,,,
triton_rmsnorm,group,__GROUP_TOTAL__,1,pmc_read,153510,153509,0.9999934857663996,partial,1,186,0,1698906142,265151608422,686,1857107,13128,100.0,8.394663442443214,0.0,1.7295776382336576,11.401531742629809,153509,153509,34070837064,729797856,364187632,206455968,31087111,,,,,,0,3745788849,0,,,
triton_rmsnorm,group,__GROUP_TOTAL__,all,pmc_read,307278,307276,0.9999934912359492,partial,2,372,0,3350908390,529456287443,1503,4194303,13128,100.0,8.521904407796582,0.0,1.7871215267775542,11.711748428306707,307276,307276,68550157866,1468345440,732741600,415387188,68903561,,,,,,0,7534682373,0,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,0,pmc_read,153768,153767,0.9999934966963218,partial,1,186,0,1652002248,264304679021,817,2337196,8109,100.0,8.651484535440135,0.0,1.8457232860609458,12.027668050698258,153767,153767,34479320802,738547584,368553968,208931220,37816450,,,,,,0,3788893524,0,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1,pmc_read,153510,153509,0.9999934857663996,partial,1,186,0,1698906142,265151608422,686,1857107,13128,100.0,8.394663442443214,0.0,1.7295776382336576,11.401531742629809,153509,153509,34070837064,729797856,364187632,206455968,31087111,,,,,,0,3745788849,0,,,
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,all,pmc_read,307278,307276,0.9999934912359492,partial,2,372,0,3350908390,529456287443,1503,4194303,13128,100.0,8.521904407796582,0.0,1.7871215267775542,11.711748428306707,307276,307276,68550157866,1468345440,732741600,415387188,68903561,,,,,,0,7534682373,0,,,
triton_rmsnorm,group,__GROUP_TOTAL__,0,pmc_write,153768,153767,0.9999934966963218,partial,1,186,0,1843332228,261863176379,552,1869643,8405,100.0,8.247944238159269,0.0,1.7849517350884312,11.241261511118758,153767,153767,34479320802,738547584,368553968,208931220,30050776,,,,,,,,,0,3845171189,3845220949
triton_rmsnorm,group,__GROUP_TOTAL__,1,pmc_write,153510,153509,0.9999934857663996,partial,1,186,0,1698087508,261012729553,219,441135,6140,100.0,8.474427571212656,0.0,1.807788784834794,11.703322654182573,153509,153509,34070837064,729797856,364187632,206455968,31811479,,,,,,,,,0,3767620592,3767651307
triton_rmsnorm,group,__GROUP_TOTAL__,all,pmc_write,307278,307276,0.9999934912359492,partial,2,372,0,3541419736,522875905932,771,2310778,8405,100.0,8.358977571953861,0.0,1.7961475866029173,11.467786741208084,307276,307276,68550157866,1468345440,732741600,415387188,61862255,,,,,,,,,0,7612791781,7612872256
triton_rmsnorm,kernel,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,0,pmc_write,153768,153767,0.9999934966963218,partial,1,186,0,1843332228,261863176379,552,1869643,8405,100.0,8.247944238159269,0.0,1.7849517350884312,11.241261511118758,153767,153767,34479320802,738547584,368553968,208931220,30050776,,,,,,,,,0,3845171189,3845220949
