Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_WRITE_WAVEFRONTS[0],TA_FLAT_WRITE_WAVEFRONTS[1],TA_FLAT_WRITE_WAVEFRONTS[2],TA_FLAT_WRITE_WAVEFRONTS[3],TA_FLAT_WRITE_WAVEFRONTS[4],TA_FLAT_WRITE_WAVEFRONTS[5],TA_FLAT_WRITE_WAVEFRONTS[6],TA_FLAT_WRITE_WAVEFRONTS[7],TA_FLAT_WRITE_WAVEFRONTS[8],TA_FLAT_WRITE_WAVEFRONTS[9],TA_FLAT_WRITE_WAVEFRONTS[10],TA_FLAT_WRITE_WAVEFRONTS[11],TA_FLAT_WRITE_WAVEFRONTS[12],TA_FLAT_WRITE_WAVEFRONTS[13],TA_FLAT_WRITE_WAVEFRONTS[14],TA_FLAT_WRITE_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ[0],TCC_EA_WRREQ[1],TCC_EA_WRREQ[2],TCC_EA_WRREQ[3],TCC_EA_WRREQ[4],TCC_EA_WRREQ[5],TCC_EA_WRREQ[6],TCC_EA_WRREQ[7],TCC_EA_WRREQ[8],TCC_EA_WRREQ[9],TCC_EA_WRREQ[10],TCC_EA_WRREQ[11],TCC_EA_WRREQ[12],TCC_EA_WRREQ[13],TCC_EA_WRREQ[14],TCC_EA_WRREQ[15],TCC_EA_WRREQ[16],TCC_EA_WRREQ[17],TCC_EA_WRREQ[18],TCC_EA_WRREQ[19],TCC_EA_WRREQ[20],TCC_EA_WRREQ[21],TCC_EA_WRREQ[22],TCC_EA_WRREQ[23],TCC_EA_WRREQ[24],TCC_EA_WRREQ[25],TCC_EA_WRREQ[26],TCC_EA_WRREQ[27],TCC_EA_WRREQ[28],TCC_EA_WRREQ[29],TCC_EA_WRREQ[30],TCC_EA_WRREQ[31],TCC_EA_WRREQ_64B[0],TCC_EA_WRREQ_64B[1],TCC_EA_WRREQ_64B[2],TCC_EA_WRREQ_64B[3],TCC_EA_WRREQ_64B[4],TCC_EA_WRREQ_64B[5],TCC_EA_WRREQ_64B[6],TCC_EA_WRREQ_64B[7],TCC_EA_WRREQ_64B[8],TCC_EA_WRREQ_64B[9],TCC_EA_WRREQ_64B[10],TCC_EA_WRREQ_64B[11],TCC_EA_WRREQ_64B[12],TCC_EA_WRREQ_64B[13],TCC_EA_WRREQ_64B[14],TCC_EA_WRREQ_64B[15],TCC_EA_WRREQ_64B[16],TCC_EA_WRREQ_64B[17],TCC_EA_WRREQ_64B[18],TCC_EA_WRREQ_64B[19],TCC_EA_WRREQ_64B[20],TCC_EA_WRREQ_64B[21],TCC_EA_WRREQ_64B[22],TCC_EA_WRREQ_64B[23],TCC_EA_WRREQ_64B[24],TCC_EA_WRREQ_64B[25],TCC_EA_WRREQ_64B[26],TCC_EA_WRREQ_64B[27],TCC_EA_WRREQ_64B[28],TCC_EA_WRREQ_64B[29],TCC_EA_WRREQ_64B[30],TCC_EA_WRREQ_64B[31],TCC_EA1_WRREQ[0],TCC_EA1_WRREQ[1],TCC_EA1_WRREQ[2],TCC_EA1_WRREQ[3],TCC_EA1_WRREQ[4],TCC_EA1_WRREQ[5],TCC_EA1_WRREQ[6],TCC_EA1_WRREQ[7],TCC_EA1_WRREQ[8],TCC_EA1_WRREQ[9],TCC_EA1_WRREQ[10],TCC_EA1_WRREQ[11],TCC_EA1_WRREQ[12],TCC_EA1_WRREQ[13],TCC_EA1_WRREQ[14],TCC_EA1_WRREQ[15],TCC_EA1_WRREQ[16],TCC_EA1_WRREQ[17],TCC_EA1_WRREQ[18],TCC_EA1_WRREQ[19],TCC_EA1_WRREQ[20],TCC_EA1_WRREQ[21],TCC_EA1_WRREQ[22],TCC_EA1_WRREQ[23],TCC_EA1_WRREQ[24],TCC_EA1_WRREQ[25],TCC_EA1_WRREQ[26],TCC_EA1_WRREQ[27],TCC_EA1_WRREQ[28],TCC_EA1_WRREQ[29],TCC_EA1_WRREQ[30],TCC_EA1_WRREQ[31],TCC_EA1_WRREQ_64B[0],TCC_EA1_WRREQ_64B[1],TCC_EA1_WRREQ_64B[2],TCC_EA1_WRREQ_64B[3],TCC_EA1_WRREQ_64B[4],TCC_EA1_WRREQ_64B[5],TCC_EA1_WRREQ_64B[6],TCC_EA1_WRREQ_64B[7],TCC_EA1_WRREQ_64B[8],TCC_EA1_WRREQ_64B[9],TCC_EA1_WRREQ_64B[10],TCC_EA1_WRREQ_64B[11],TCC_EA1_WRREQ_64B[12],TCC_EA1_WRREQ_64B[13],TCC_EA1_WRREQ_64B[14],TCC_EA1_WRREQ_64B[15],TCC_EA1_WRREQ_64B[16],TCC_EA1_WRREQ_64B[17],TCC_EA1_WRREQ_64B[18],TCC_EA1_WRREQ_64B[19],TCC_EA1_WRREQ_64B[20],TCC_EA1_WRREQ_64B[21],TCC_EA1_WRREQ_64B[22],TCC_EA1_WRREQ_64B[23],TCC_EA1_WRREQ_64B[24],TCC_EA1_WRREQ_64B[25],TCC_EA1_WRREQ_64B[26],TCC_EA1_WRREQ_64B[27],TCC_EA1_WRREQ_64B[28],TCC_EA1_WRREQ_64B[29],TCC_EA1_WRREQ_64B[30],TCC_EA1_WRREQ_64B[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
0,_gqa6,1,0,13,884782,884782,6144,256,34816,220,256,0,64,64,0x7f84fb7fee00,61356,61356,184896,0,19968,157728,5952,5088,41472,23799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12935,6142,6443,7071,13519,18731,18984,7513,19932,20026,26786,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,2222,2962,2524,4874,7061,7204,2706,7220,7140,9547,0,0,0,0,0,519961903429911,519961908583356,519961908611356,519961908644486
1,_gqa6,1,0,15,884782,884782,6144,256,34816,220,256,0,64,64,0x7f84fb7fed00,61332,61332,184896,0,19968,157728,5952,5088,41472,25987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13673,13638,28466,21306,13917,7360,7263,13449,20528,20461,6377,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5084,5171,10686,8534,5427,2834,2835,5575,8047,7988,2489,0,0,0,0,0,519961909853039,519961912539517,519961912567677,519961912558977
2,_gqa6,1,0,17,884782,884782,6144,256,34816,220,256,0,64,64,0x7f84fb7fec00,61952,61952,184896,0,19968,157728,5952,5088,41472,23409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13713,7069,21919,14991,15250,28586,29455,14065,6652,7333,15977,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4849,2788,7587,5060,5499,10178,9873,4671,2203,2192,5211,0,0,0,0,0,519961913793440,519961915982878,519961916011358,519961916002406
3,_gqa6,1,0,19,884782,884782,6144,256,34816,220,256,0,64,64,0x7f84fb7feb00,61352,61352,184896,0,19968,157728,5952,5088,41472,24885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13746,0,7000,13999,23590,20758,8259,21151,21897,28599,13871,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691,0,2466,5200,8032,7430,2797,7828,7979,10212,5528,0,0,0,0,0,519961917252500,519961919453919,519961919482079,519961919473126
