rank,group_or_event_key,score_ns,member_count,source_member_ids_json
1,bed321e3cdd8409d98e6d6f1875945bfd14af7280e9198d34fb8992847dce8af,49690945829,1,"[""bed321e3cdd8409d98e6d6f1875945bfd14af7280e9198d34fb8992847dce8af""]"
2,dd10938ce1c2c99e592dd17d1368074451114f327c3e71c95f23089f2a4f240a,49680726930,1,"[""dd10938ce1c2c99e592dd17d1368074451114f327c3e71c95f23089f2a4f240a""]"
3,19024e7299a1653c0aa6b105db27bb757dda2bf1f385f3c1845c1b8e0ff9ab17,48266140608,1,"[""19024e7299a1653c0aa6b105db27bb757dda2bf1f385f3c1845c1b8e0ff9ab17""]"
4,27df41e547bc16e34970bc363014bf71362aa7ed0eb7c5bf57e7a61145ace75f,47290286886,1,"[""27df41e547bc16e34970bc363014bf71362aa7ed0eb7c5bf57e7a61145ace75f""]"
5,e548896bb8b54124a4dad97fcd5ebdf0fac48eddda732f5b8e33e56779ba932c,45594008771,1,"[""e548896bb8b54124a4dad97fcd5ebdf0fac48eddda732f5b8e33e56779ba932c""]"
6,7f9553e5587c6ec79f4fe3a064d37895e09165f3456ed94057e9fd97e03a146a,44595795734,1,"[""7f9553e5587c6ec79f4fe3a064d37895e09165f3456ed94057e9fd97e03a146a""]"
7,c4d1e540f223133209aea78c020558af8d7fb5de53d5ee4e866f655d51a12c94,44184206118,1,"[""c4d1e540f223133209aea78c020558af8d7fb5de53d5ee4e866f655d51a12c94""]"
8,62432fb9954143d0e9c2b914caa0d1024345efdf187fe06c4128b069464c8724,43615732686,1,"[""62432fb9954143d0e9c2b914caa0d1024345efdf187fe06c4128b069464c8724""]"
9,be7b23855e0de411d000724d1b733d8494f8988fcf5cc2ba33143b6a7973913f,45319696,1,"[""be7b23855e0de411d000724d1b733d8494f8988fcf5cc2ba33143b6a7973913f""]"
10,21f49056571dc9343a16dfda92456d9e9019035df4a14a2f4939fa8bba621247,36116718,1,"[""21f49056571dc9343a16dfda92456d9e9019035df4a14a2f4939fa8bba621247""]"
11,a62f04f9946fdde11feb4a35660d226853a9238e194e11451c2b19929dfd5a14,35531197,1,"[""a62f04f9946fdde11feb4a35660d226853a9238e194e11451c2b19929dfd5a14""]"
12,1bf7421207e7db41d032d5d499cd8e2f33db57a8a29c39a367f7bb46102bc1dc,35238715,1,"[""1bf7421207e7db41d032d5d499cd8e2f33db57a8a29c39a367f7bb46102bc1dc""]"
13,63fc7cd55f7b17048f3c732546622932b2295fbee8a9d93d8e8019d352265e75,34195994,1,"[""63fc7cd55f7b17048f3c732546622932b2295fbee8a9d93d8e8019d352265e75""]"
14,b22cabc68906ae8c23bf3f532890ec83e583040b02bdd37872d781098f7f8a6c,34038236,1,"[""b22cabc68906ae8c23bf3f532890ec83e583040b02bdd37872d781098f7f8a6c""]"
15,cf85f65192e5b16cc0105a1fd143e3a5c86c5b74f9c70d4faba62e2196b98be6,33928921,1,"[""cf85f65192e5b16cc0105a1fd143e3a5c86c5b74f9c70d4faba62e2196b98be6""]"
16,31984d95fdc742ab4431187aeadf4d51e64c6026413c7e67f49b60b4df6cf3df,33728745,1,"[""31984d95fdc742ab4431187aeadf4d51e64c6026413c7e67f49b60b4df6cf3df""]"
17,35a079b7ba19209f1631a248c7c127376af8970fc22c790e65e8e6cb7a1db88b,33569570,1,"[""35a079b7ba19209f1631a248c7c127376af8970fc22c790e65e8e6cb7a1db88b""]"
18,062daff49349208bb65de2a6fddf3a887f93686596b6f3442f2a295e9908e308,33520245,1,"[""062daff49349208bb65de2a6fddf3a887f93686596b6f3442f2a295e9908e308""]"
19,df25493d2b1cb415f2365dfc791c2ea8e30c753732343fa335dc3f915fe2c8d7,33405276,1,"[""df25493d2b1cb415f2365dfc791c2ea8e30c753732343fa335dc3f915fe2c8d7""]"
20,04ad69aee5ec86e5c4a495601c4d2ee2831aab61140d3ce6d4dec61296bd9be9,33386395,1,"[""04ad69aee5ec86e5c4a495601c4d2ee2831aab61140d3ce6d4dec61296bd9be9""]"
21,f4ecc9a222df40adad3ef04a15d852e1ce9ce6b17ec48a2a6debc0d80e0c256f,33363224,1,"[""f4ecc9a222df40adad3ef04a15d852e1ce9ce6b17ec48a2a6debc0d80e0c256f""]"
22,34dad495c2748c0e5a291aa93ab8c054f83ed7243d15fd427afdc1bc3f3ce3a9,33343997,1,"[""34dad495c2748c0e5a291aa93ab8c054f83ed7243d15fd427afdc1bc3f3ce3a9""]"
23,b2300c4c888194f2af3af304de932a164378057eb4cb2d657da0d5c248052e88,33315517,1,"[""b2300c4c888194f2af3af304de932a164378057eb4cb2d657da0d5c248052e88""]"
24,2e35581446b88079632d3a14f6bf04a126c6088485f545e8331f9093507c58c1,33113917,1,"[""2e35581446b88079632d3a14f6bf04a126c6088485f545e8331f9093507c58c1""]"
25,c0a4ff1d34601c89a51f80f623eae5f78d63811895caaeea02b57bdfee71f3d5,32895037,1,"[""c0a4ff1d34601c89a51f80f623eae5f78d63811895caaeea02b57bdfee71f3d5""]"
26,39e541247547f3f9055083352200073d9f4230630b6d0131b0656fe5b9998f8c,32690184,1,"[""39e541247547f3f9055083352200073d9f4230630b6d0131b0656fe5b9998f8c""]"
27,05604c60716a3ecd187e64b050753e90607f663a48caba379fb3d95330dc1235,32607838,1,"[""05604c60716a3ecd187e64b050753e90607f663a48caba379fb3d95330dc1235""]"
28,cce1ca2f85c09ab937646f8c5f2ccba3f61f01869a2961ddf430c9ef2311d07d,32520010,1,"[""cce1ca2f85c09ab937646f8c5f2ccba3f61f01869a2961ddf430c9ef2311d07d""]"
29,6435e81be8c04a8449be05493e70bedd35f62b9891227dbeb85577d77db2ca70,32485276,1,"[""6435e81be8c04a8449be05493e70bedd35f62b9891227dbeb85577d77db2ca70""]"
30,4fbb71cd969965c72c0dc5795bfec6243719ad757c706731162dcb72921b0c14,32427357,1,"[""4fbb71cd969965c72c0dc5795bfec6243719ad757c706731162dcb72921b0c14""]"
31,8db3687af4ad485bcfd16f5ba460b57bf9c93c5f62c14e450dfdb2f49c8a49e8,32326075,1,"[""8db3687af4ad485bcfd16f5ba460b57bf9c93c5f62c14e450dfdb2f49c8a49e8""]"
32,a2b35b25a5048b2a773931e2cdcd27b6fe8fdae86d21050794ebc0d4f51491fc,32043996,1,"[""a2b35b25a5048b2a773931e2cdcd27b6fe8fdae86d21050794ebc0d4f51491fc""]"
33,40fb0f990937628e0e3f4c3f32e4b3034d248b003ccdfd18b498b23389a79cfc,32039037,1,"[""40fb0f990937628e0e3f4c3f32e4b3034d248b003ccdfd18b498b23389a79cfc""]"
34,db788d95092e9a0da21e75f3c792213c5e06c447e2a14938c8905209d7b52332,32034256,1,"[""db788d95092e9a0da21e75f3c792213c5e06c447e2a14938c8905209d7b52332""]"
35,169f198ccbca16426b2547a557fa59f63eee2f09cfe29f2475bfb725e4e14a41,31972318,1,"[""169f198ccbca16426b2547a557fa59f63eee2f09cfe29f2475bfb725e4e14a41""]"
36,7c1693ee27e0f051c0d3f87db59ecba1df0fc93b0d7fde4e7c515a894bb42113,31934394,1,"[""7c1693ee27e0f051c0d3f87db59ecba1df0fc93b0d7fde4e7c515a894bb42113""]"
37,577fc23a77520698f52b6d735f520332ec24c7614bd9d53346198e4899753722,31903262,1,"[""577fc23a77520698f52b6d735f520332ec24c7614bd9d53346198e4899753722""]"
38,8fd2dd445bb53dc42eab9803aabdddc22accd4e43296537c146116ce1621bbc3,31809757,1,"[""8fd2dd445bb53dc42eab9803aabdddc22accd4e43296537c146116ce1621bbc3""]"
39,8f52158663c55069762da13b0b3d2abfd945256ed4ef2f2afaf7ea75fe1e5b8d,31788317,1,"[""8f52158663c55069762da13b0b3d2abfd945256ed4ef2f2afaf7ea75fe1e5b8d""]"
40,491408381aea94df3a4da79cc3d39f5b3379832d06e7b0d8599c28e8125e9ff1,31698875,1,"[""491408381aea94df3a4da79cc3d39f5b3379832d06e7b0d8599c28e8125e9ff1""]"
41,f2cca9fcb053840ee25b7aa4adb54962c22b9ee1a5670043ebe3e58934db1651,31683375,1,"[""f2cca9fcb053840ee25b7aa4adb54962c22b9ee1a5670043ebe3e58934db1651""]"
42,9b6af50993460a5aa115b440ce6a5b21b67cc493eb53544e96c23f6e4d3e079b,31667782,1,"[""9b6af50993460a5aa115b440ce6a5b21b67cc493eb53544e96c23f6e4d3e079b""]"
43,050b29e5dcca77887ed12054c4300f7eac2642b5fcbebf7b20cd91b1c9a18c4b,31634765,1,"[""050b29e5dcca77887ed12054c4300f7eac2642b5fcbebf7b20cd91b1c9a18c4b""]"
44,1c7648d85d9c8e7d92e7dd2660c6298960e69356c2176ca64ab65c962aecd3b1,31605757,1,"[""1c7648d85d9c8e7d92e7dd2660c6298960e69356c2176ca64ab65c962aecd3b1""]"
45,dc9d70db9a02076854ab0089aadcf4ec826aae0557868d3464546d635d5e3d2f,31581318,1,"[""dc9d70db9a02076854ab0089aadcf4ec826aae0557868d3464546d635d5e3d2f""]"
46,6b01fdd3bde9e875cc43a81f63fc6a3f9ae8d04a6f93e02ff4a794bbf561834e,31573053,1,"[""6b01fdd3bde9e875cc43a81f63fc6a3f9ae8d04a6f93e02ff4a794bbf561834e""]"
47,49f3a62fe4c6cc0e593f084f1649cd81a0e80e7f30d245041b13cacfb37dff34,31549799,1,"[""49f3a62fe4c6cc0e593f084f1649cd81a0e80e7f30d245041b13cacfb37dff34""]"
48,76fd3ecf85e53fd10efa778ceef36bcce83934b8dd397eea05f54fc4a6d7e232,31544675,1,"[""76fd3ecf85e53fd10efa778ceef36bcce83934b8dd397eea05f54fc4a6d7e232""]"
49,56d98b2efcc63a4722cd3d2f2ca32da4ef00cc0fefb55754ba65a550300e207d,31519954,1,"[""56d98b2efcc63a4722cd3d2f2ca32da4ef00cc0fefb55754ba65a550300e207d""]"
50,f56e81aee27ad8c32858d92835060022912e5a655f133c4fa41f35268f5ed89c,31518005,1,"[""f56e81aee27ad8c32858d92835060022912e5a655f133c4fa41f35268f5ed89c""]"
51,2ab09e94c04dc00eecbc99a019536c85da7cd106334827c6f418a8afc31c76e4,31468462,1,"[""2ab09e94c04dc00eecbc99a019536c85da7cd106334827c6f418a8afc31c76e4""]"
52,9977cdb6f00eb6dd4a801976b7c18d9789275207e20851859451e7d21dbb582a,31454876,1,"[""9977cdb6f00eb6dd4a801976b7c18d9789275207e20851859451e7d21dbb582a""]"
53,28b59ca8b1d13b050ddde3acbd4595ec9f0945cd96d0ff595d4ab2a1096854d0,31453162,1,"[""28b59ca8b1d13b050ddde3acbd4595ec9f0945cd96d0ff595d4ab2a1096854d0""]"
54,730191358b2c14c63e79620c5ada2c76fe2ff0d38d96b369ba51894e26d01f19,31430555,1,"[""730191358b2c14c63e79620c5ada2c76fe2ff0d38d96b369ba51894e26d01f19""]"
55,b155d2517714fae294b7affd0af98e69de2d8f87342f2110a20eb34579ec3216,31384956,1,"[""b155d2517714fae294b7affd0af98e69de2d8f87342f2110a20eb34579ec3216""]"
56,e2f8c1438c1af92104fb9ebe6b93b202dea8a9ce178a14d12fff1509000f9b93,31376070,1,"[""e2f8c1438c1af92104fb9ebe6b93b202dea8a9ce178a14d12fff1509000f9b93""]"
57,3fce3502fa77ab00d0427d9c5f56297e9da2f7991423af6bb2073f9806eeca10,31255356,1,"[""3fce3502fa77ab00d0427d9c5f56297e9da2f7991423af6bb2073f9806eeca10""]"
58,665862314bbc3e464f43bc67abc9d809c4b90375adef76ba980defc5d5d37e8b,31252176,1,"[""665862314bbc3e464f43bc67abc9d809c4b90375adef76ba980defc5d5d37e8b""]"
59,65224e8e25d58e75e596ad9ef32c7b65be320929962287a91a82f3dd711b2db5,31213596,1,"[""65224e8e25d58e75e596ad9ef32c7b65be320929962287a91a82f3dd711b2db5""]"
60,b7b68a5fdd23a08f24c0f917f0ab3ebd7e4f6b3b5553486453b83029e4bbf9e6,31195196,1,"[""b7b68a5fdd23a08f24c0f917f0ab3ebd7e4f6b3b5553486453b83029e4bbf9e6""]"
61,6ba59cabad3622e31a4383933797c5c34e5ce3c2a332a20abdf8fd5da3bde6a9,31185166,1,"[""6ba59cabad3622e31a4383933797c5c34e5ce3c2a332a20abdf8fd5da3bde6a9""]"
62,0814ebc68a0711583bfae6572200d50c508e4679ed83bffde19f063dedb60310,31165595,1,"[""0814ebc68a0711583bfae6572200d50c508e4679ed83bffde19f063dedb60310""]"
63,73b4ba591b0d177c7f7cb9e2a3ac49e7004848d95c8ff5262b7e31f6d459f524,31155796,1,"[""73b4ba591b0d177c7f7cb9e2a3ac49e7004848d95c8ff5262b7e31f6d459f524""]"
64,c0c2af3efed76593897bcd17329f41d922e76cfb44422a01104d809a71f11910,31110716,1,"[""c0c2af3efed76593897bcd17329f41d922e76cfb44422a01104d809a71f11910""]"
65,5be8d96583c2063a18d9f8c364904dffa505704f084790b34c1d55bbab941c50,31082677,1,"[""5be8d96583c2063a18d9f8c364904dffa505704f084790b34c1d55bbab941c50""]"
66,20a6d6f2eaa16d5f47d960a33e5c5dfccb4e3f2372f1f9969f8d0eaab489916c,31080654,1,"[""20a6d6f2eaa16d5f47d960a33e5c5dfccb4e3f2372f1f9969f8d0eaab489916c""]"
67,bad37f651a9d05aacd74cf44399a76b17ee77c49c25b93c9a56bb62ebeb82e74,31060493,1,"[""bad37f651a9d05aacd74cf44399a76b17ee77c49c25b93c9a56bb62ebeb82e74""]"
68,ce48031f6ae2b777ceb4b2e14e6f29fbec0b51a129567c5cd579f368f8e625aa,31050540,1,"[""ce48031f6ae2b777ceb4b2e14e6f29fbec0b51a129567c5cd579f368f8e625aa""]"
69,8bb8be8c7fda0806e6240a8214e1b485e609cda9ff3abe6cc1e1ad066b3f9d16,31048635,1,"[""8bb8be8c7fda0806e6240a8214e1b485e609cda9ff3abe6cc1e1ad066b3f9d16""]"
70,025cdea01909bdd08b595a500da9ae784a5095e2ff42cb03bcb9e9dcd9bb68c5,31027661,1,"[""025cdea01909bdd08b595a500da9ae784a5095e2ff42cb03bcb9e9dcd9bb68c5""]"
71,257d68343677785ba1219ada2b960aa7d655d37058b400419a2243bb3e799a26,30972237,1,"[""257d68343677785ba1219ada2b960aa7d655d37058b400419a2243bb3e799a26""]"
72,a4d37038d4c483ed36e129902102974a0321ed923d20d7467f6af2f3962c9d31,30934881,1,"[""a4d37038d4c483ed36e129902102974a0321ed923d20d7467f6af2f3962c9d31""]"
73,3e25c1bbcda932c4b66e7e6f4f03f0388095a8af2e1acc6f1fa888e5959af5b9,30921261,1,"[""3e25c1bbcda932c4b66e7e6f4f03f0388095a8af2e1acc6f1fa888e5959af5b9""]"
74,2e0035ae6f004c6694441187cf0bcd3a1b00bf54f4f6159db2e57e0955081eb9,30913598,1,"[""2e0035ae6f004c6694441187cf0bcd3a1b00bf54f4f6159db2e57e0955081eb9""]"
75,9849cdce47e495e192c08629ce43729f854d65b79b2efc5dcb89a31a3a732607,30889758,1,"[""9849cdce47e495e192c08629ce43729f854d65b79b2efc5dcb89a31a3a732607""]"
76,24db0dcef6d5f00d8a948fd6bc0c145a70f30e84e2cfb2ac64181c67607971bd,30881598,1,"[""24db0dcef6d5f00d8a948fd6bc0c145a70f30e84e2cfb2ac64181c67607971bd""]"
77,d174b593f80d43909fde5d2d43f4f0e97603e8330ed2cd5e32f19448967356c4,30836540,1,"[""d174b593f80d43909fde5d2d43f4f0e97603e8330ed2cd5e32f19448967356c4""]"
78,f5367b1261cd5a9a55967e4aa9872780d4ff8f4098e41dfc44a18266fe5cc328,30836105,1,"[""f5367b1261cd5a9a55967e4aa9872780d4ff8f4098e41dfc44a18266fe5cc328""]"
79,1d8e72c9c84e1f1f2939dbcd980b6785f7a4f9f44f6ed81f50612eb3718522b7,30835197,1,"[""1d8e72c9c84e1f1f2939dbcd980b6785f7a4f9f44f6ed81f50612eb3718522b7""]"
80,fd2e23dc71acfc6943989ca7ffb6000b8811131ad2b163f9e6ef5cb54cba4080,30834715,1,"[""fd2e23dc71acfc6943989ca7ffb6000b8811131ad2b163f9e6ef5cb54cba4080""]"
81,f83424bc52431ad81c04d670495337578836b71b1d1aaef8ccc8427754f0bcff,30801117,1,"[""f83424bc52431ad81c04d670495337578836b71b1d1aaef8ccc8427754f0bcff""]"
82,5ba384c8360db41a426b65c2b6af9f72564723a29e2be4ca2f3b996e747a5882,30785917,1,"[""5ba384c8360db41a426b65c2b6af9f72564723a29e2be4ca2f3b996e747a5882""]"
83,b504d0729f92436b9f3fbffdbd1b19ae2be7d26871c1718900e9f8dff2683c9f,30770716,1,"[""b504d0729f92436b9f3fbffdbd1b19ae2be7d26871c1718900e9f8dff2683c9f""]"
84,3e8e6b2d2ad6c8643875c5a782f20e86cbec312b259e8136732e4f43c95e3bf6,30759510,1,"[""3e8e6b2d2ad6c8643875c5a782f20e86cbec312b259e8136732e4f43c95e3bf6""]"
85,3747b477ddd1e456c24984f8dbd9422898cee75d936f291934598fb1f1c4fbfe,30737153,1,"[""3747b477ddd1e456c24984f8dbd9422898cee75d936f291934598fb1f1c4fbfe""]"
86,603fe61db4b65a84da011efebd8e1560b78455bd07cdc9cb234a6b28d2390e1c,30730558,1,"[""603fe61db4b65a84da011efebd8e1560b78455bd07cdc9cb234a6b28d2390e1c""]"
87,12e3547d28dcfadef43e83e7f5172b60ea80e05667308e7c8c57955374bef3b6,30717756,1,"[""12e3547d28dcfadef43e83e7f5172b60ea80e05667308e7c8c57955374bef3b6""]"
88,d83f2fb8e46147c6227849d6bae842006492b030c25d71374c24cc674200231d,30709802,1,"[""d83f2fb8e46147c6227849d6bae842006492b030c25d71374c24cc674200231d""]"
89,0ed142b7e722de1ce8dfa4534d18bb408a59578b55395e7bf57ddd7da76bd72c,30594877,1,"[""0ed142b7e722de1ce8dfa4534d18bb408a59578b55395e7bf57ddd7da76bd72c""]"
90,0c85bd1b25ba901d99fd5a21758de75f056d6048955d61dffbd0881998542ed4,30580157,1,"[""0c85bd1b25ba901d99fd5a21758de75f056d6048955d61dffbd0881998542ed4""]"
91,8a49cc580d3b5dc620861fc338ab488a5076a174f0f0d2a35ff113e804a861a8,30565917,1,"[""8a49cc580d3b5dc620861fc338ab488a5076a174f0f0d2a35ff113e804a861a8""]"
92,01d83d97deaad72d2ae4dd2646c7170d51b315aba0247857535750fccb8759ce,30549756,1,"[""01d83d97deaad72d2ae4dd2646c7170d51b315aba0247857535750fccb8759ce""]"
93,5fd9b2fc0d7dae38c84a42094b57585aeb1b718376b102c93234f8910ad28d2a,30455676,1,"[""5fd9b2fc0d7dae38c84a42094b57585aeb1b718376b102c93234f8910ad28d2a""]"
94,4bb4f27df5ec46fab87ab2ab7cb919304bb253a5bda1fd3eff194aea878225b6,30449756,1,"[""4bb4f27df5ec46fab87ab2ab7cb919304bb253a5bda1fd3eff194aea878225b6""]"
95,979f85c840d547a1341fa65e012b0d1e31a49a37d017800f6158c75b85a5cf70,30429116,1,"[""979f85c840d547a1341fa65e012b0d1e31a49a37d017800f6158c75b85a5cf70""]"
96,6deaa8061c6f39fb4d71f180d464eb321936c3ae1ffb1fee4c91b2d37908112a,30421671,1,"[""6deaa8061c6f39fb4d71f180d464eb321936c3ae1ffb1fee4c91b2d37908112a""]"
97,f3a664b477582a337d2a71a8f7f3449c286c178f15f1e3ccebbb7fd06ee467ed,30403196,1,"[""f3a664b477582a337d2a71a8f7f3449c286c178f15f1e3ccebbb7fd06ee467ed""]"
98,5d15addcc5df77324d0b0cc765c67bfc697c01c04889639b04c3a1647ce0b26c,30332191,1,"[""5d15addcc5df77324d0b0cc765c67bfc697c01c04889639b04c3a1647ce0b26c""]"
99,94c2b9a6d1bcafd89b787d46d9ca2482296cd8f31fc5702819f65c16a403939d,30323998,1,"[""94c2b9a6d1bcafd89b787d46d9ca2482296cd8f31fc5702819f65c16a403939d""]"
100,b95a65c1df96979eb3de015fd826371ff3f5966accf20cf33943cabdabca8ead,30318955,1,"[""b95a65c1df96979eb3de015fd826371ff3f5966accf20cf33943cabdabca8ead""]"
101,f57dfdcf01a6fdc258069fb1a350b739fceb3f77931917785f65ed6ea5ab2cee,30305408,1,"[""f57dfdcf01a6fdc258069fb1a350b739fceb3f77931917785f65ed6ea5ab2cee""]"
102,9bc8cf07eed826e9b22429224281176e1f78b1d568045beb96fe97522a213776,30294077,1,"[""9bc8cf07eed826e9b22429224281176e1f78b1d568045beb96fe97522a213776""]"
103,a4101144a8c514e1b7eb0309fa1d9cacbbdae18ed720bb3028474500c8f11ae7,30264408,1,"[""a4101144a8c514e1b7eb0309fa1d9cacbbdae18ed720bb3028474500c8f11ae7""]"
104,5a9eb87fc409455933dd36a9cd2191c4a069033d17e53ef8ca57f4a86bde8cde,30263818,1,"[""5a9eb87fc409455933dd36a9cd2191c4a069033d17e53ef8ca57f4a86bde8cde""]"
105,0818c5d9d6232b1ace90cfcae1a01c277f3441fd1b4c87fe9ef357c3efe6d777,30218076,1,"[""0818c5d9d6232b1ace90cfcae1a01c277f3441fd1b4c87fe9ef357c3efe6d777""]"
106,38d9fcbb8af476b59ec6e0b6050c570d4fe5d7b5a4030924c61344e9333b87b4,30190678,1,"[""38d9fcbb8af476b59ec6e0b6050c570d4fe5d7b5a4030924c61344e9333b87b4""]"
107,d26b1b3bd4261da34063848eb5cb6a1f5619bbeeaa33bf3b99120fd8c1f80e4e,30172156,1,"[""d26b1b3bd4261da34063848eb5cb6a1f5619bbeeaa33bf3b99120fd8c1f80e4e""]"
108,9bffbb64bda78b9183e02df6d4db79e8f0a3086f8266610008a509a5a595f105,30162236,1,"[""9bffbb64bda78b9183e02df6d4db79e8f0a3086f8266610008a509a5a595f105""]"
109,336b6faef5ca295f452a3c94d83f13ff2ebad6b6875485c8981597f37738b029,30159516,1,"[""336b6faef5ca295f452a3c94d83f13ff2ebad6b6875485c8981597f37738b029""]"
110,73c286d43322c60639dc03d81547a38b91d648a7f34758b2a22866ffe0f3b5b3,30103036,1,"[""73c286d43322c60639dc03d81547a38b91d648a7f34758b2a22866ffe0f3b5b3""]"
111,8f673d700f4fa62a768d62f04ce1298edc27f59535a260dc482434bea503b22c,30089387,1,"[""8f673d700f4fa62a768d62f04ce1298edc27f59535a260dc482434bea503b22c""]"
112,7dcb803e479e502d4c4211b910545696b44a9005c67fdaf8395122065b4b87a9,30088956,1,"[""7dcb803e479e502d4c4211b910545696b44a9005c67fdaf8395122065b4b87a9""]"
113,b9ffe771a7f72f191db47da12033798b37c65c8a83ff40cfbc2fb6ce1de450d0,30061437,1,"[""b9ffe771a7f72f191db47da12033798b37c65c8a83ff40cfbc2fb6ce1de450d0""]"
114,a4f87321baaf1656d528dacbaa047d933ce291da5aa08fcb0bd4a7f24d8fe970,30033508,1,"[""a4f87321baaf1656d528dacbaa047d933ce291da5aa08fcb0bd4a7f24d8fe970""]"
115,bd11112759c1bb8569634af510d5d22705231c2613ac5d16c34f483596e4ef8a,30024958,1,"[""bd11112759c1bb8569634af510d5d22705231c2613ac5d16c34f483596e4ef8a""]"
116,e148d2ea08039d86a8ff520330331375f0647f7b0b74e6689724900e307a3e4e,29975196,1,"[""e148d2ea08039d86a8ff520330331375f0647f7b0b74e6689724900e307a3e4e""]"
117,8d087e992b53f2050436b7fff9f519ca16671703d50e4e36f835145f86e0628e,29948299,1,"[""8d087e992b53f2050436b7fff9f519ca16671703d50e4e36f835145f86e0628e""]"
118,1fa8d2bb362dbda73cdc2261a528fc5ff0edcf6c043b42bc3d1b9da356ae87f6,29869116,1,"[""1fa8d2bb362dbda73cdc2261a528fc5ff0edcf6c043b42bc3d1b9da356ae87f6""]"
119,42eb34d80b5f4425472c0d1d759155b85af7b25042f522e5a4ba3c7b9e102ed7,29784850,1,"[""42eb34d80b5f4425472c0d1d759155b85af7b25042f522e5a4ba3c7b9e102ed7""]"
120,b08b70b3834deb1bc639857cff75b5c96f79bf6028963516123a177b990fc692,29736378,1,"[""b08b70b3834deb1bc639857cff75b5c96f79bf6028963516123a177b990fc692""]"
121,817ee329ce006ab972030e8aac1693d950bba9c0cbe292d0679a157e1da529c0,29631997,1,"[""817ee329ce006ab972030e8aac1693d950bba9c0cbe292d0679a157e1da529c0""]"
122,a87f73d5ad1d42096d951b88d6ae41aabb33b50202e439053ba58f155b9e8303,29619705,1,"[""a87f73d5ad1d42096d951b88d6ae41aabb33b50202e439053ba58f155b9e8303""]"
123,636edffae333bbc3680d8f6c9390003625943b9c8ce9c19d49b84d681ca84518,29532464,1,"[""636edffae333bbc3680d8f6c9390003625943b9c8ce9c19d49b84d681ca84518""]"
124,f3c93614e179345d1cc8241a418e7c7e84af7ce029d9f0c0d53801805122275a,29531792,1,"[""f3c93614e179345d1cc8241a418e7c7e84af7ce029d9f0c0d53801805122275a""]"
125,3b11d76c242e9cce522cd85d3ec68cef932ba96067f9031a28a5005d4d71ce15,29518238,1,"[""3b11d76c242e9cce522cd85d3ec68cef932ba96067f9031a28a5005d4d71ce15""]"
126,99bd84d78cd6de09e756db60bdbd235ea444a7a4c06eca6f60c42cba2a6de733,29487042,1,"[""99bd84d78cd6de09e756db60bdbd235ea444a7a4c06eca6f60c42cba2a6de733""]"
127,14f965f8549dbd0c5b88726e50afb00f6683aaa719cbe3e95d71a1bdc76e71f5,29483038,1,"[""14f965f8549dbd0c5b88726e50afb00f6683aaa719cbe3e95d71a1bdc76e71f5""]"
128,f5fe8156ad96d463a0177fe3b393d8851537cfd6ee6911a0b2b2f46dce01a7f7,29421277,1,"[""f5fe8156ad96d463a0177fe3b393d8851537cfd6ee6911a0b2b2f46dce01a7f7""]"
129,5a262cbc1638084fe7473e29ba6f87ec3c7101d811b77d9742f15a40078050d1,29295837,1,"[""5a262cbc1638084fe7473e29ba6f87ec3c7101d811b77d9742f15a40078050d1""]"
130,8b4cf8e2102f217a37c14f56782a3dc40c5b71cdc5b3a837c5351de0b4fad1c8,29163727,1,"[""8b4cf8e2102f217a37c14f56782a3dc40c5b71cdc5b3a837c5351de0b4fad1c8""]"
131,c12a877e3116f2fcaaf57aac420f01577a14d9b5ef0550dabb019551de150762,28786743,1,"[""c12a877e3116f2fcaaf57aac420f01577a14d9b5ef0550dabb019551de150762""]"
132,c67759e128743781f8665224b12d9963fa86310f4f5c87c61313ab9c516f8fc9,28745130,1,"[""c67759e128743781f8665224b12d9963fa86310f4f5c87c61313ab9c516f8fc9""]"
133,9724dc6e364777bcfcc855495e9744c8f333440b20a34c2ca37d150fbd906efb,28648957,1,"[""9724dc6e364777bcfcc855495e9744c8f333440b20a34c2ca37d150fbd906efb""]"
134,36aac8893bd9532ea2f57e11649a83f5d446baf7008b4706383cf3f54abac195,28571517,1,"[""36aac8893bd9532ea2f57e11649a83f5d446baf7008b4706383cf3f54abac195""]"
135,ef5b51f0fae457bedd88cc7f97d076ce00fb43c5577e91dac52267ade53a57aa,28214558,1,"[""ef5b51f0fae457bedd88cc7f97d076ce00fb43c5577e91dac52267ade53a57aa""]"
136,17f99aba247ac8e3b481fe77be34a220de76db393527058c5f340db6eeaccee9,22495037,1,"[""17f99aba247ac8e3b481fe77be34a220de76db393527058c5f340db6eeaccee9""]"
137,5bb3a6f6c0ca27498f047475219a62f9ec55026c5f51c0051dd111633cf1fe5d,21602876,1,"[""5bb3a6f6c0ca27498f047475219a62f9ec55026c5f51c0051dd111633cf1fe5d""]"
138,9730be522ad8503b889468c92c00378e331e0062c0446f8601419ecf6ea74a0e,20541277,1,"[""9730be522ad8503b889468c92c00378e331e0062c0446f8601419ecf6ea74a0e""]"
139,712866193d4f12a631fb4f040af57869ef7060514867cf280ee7fc6a4e1dd835,20484798,1,"[""712866193d4f12a631fb4f040af57869ef7060514867cf280ee7fc6a4e1dd835""]"
