Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_VALU,SQ_INSTS_FLAT_LDS_ONLY,SQ_INSTS_LDS,SQ_INSTS_VALU,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_LDS_BANK_CONFLICT,SQ_WAIT_INST_LDS,TA_FLAT_WRITE_WAVEFRONTS[0],TA_FLAT_WRITE_WAVEFRONTS[1],TA_FLAT_WRITE_WAVEFRONTS[2],TA_FLAT_WRITE_WAVEFRONTS[3],TA_FLAT_WRITE_WAVEFRONTS[4],TA_FLAT_WRITE_WAVEFRONTS[5],TA_FLAT_WRITE_WAVEFRONTS[6],TA_FLAT_WRITE_WAVEFRONTS[7],TA_FLAT_WRITE_WAVEFRONTS[8],TA_FLAT_WRITE_WAVEFRONTS[9],TA_FLAT_WRITE_WAVEFRONTS[10],TA_FLAT_WRITE_WAVEFRONTS[11],TA_FLAT_WRITE_WAVEFRONTS[12],TA_FLAT_WRITE_WAVEFRONTS[13],TA_FLAT_WRITE_WAVEFRONTS[14],TA_FLAT_WRITE_WAVEFRONTS[15],TA_TA_BUSY[0],TA_TA_BUSY[1],TA_TA_BUSY[2],TA_TA_BUSY[3],TA_TA_BUSY[4],TA_TA_BUSY[5],TA_TA_BUSY[6],TA_TA_BUSY[7],TA_TA_BUSY[8],TA_TA_BUSY[9],TA_TA_BUSY[10],TA_TA_BUSY[11],TA_TA_BUSY[12],TA_TA_BUSY[13],TA_TA_BUSY[14],TA_TA_BUSY[15],TCC_EA_WRREQ[0],TCC_EA_WRREQ[1],TCC_EA_WRREQ[2],TCC_EA_WRREQ[3],TCC_EA_WRREQ[4],TCC_EA_WRREQ[5],TCC_EA_WRREQ[6],TCC_EA_WRREQ[7],TCC_EA_WRREQ[8],TCC_EA_WRREQ[9],TCC_EA_WRREQ[10],TCC_EA_WRREQ[11],TCC_EA_WRREQ[12],TCC_EA_WRREQ[13],TCC_EA_WRREQ[14],TCC_EA_WRREQ[15],TCC_EA_WRREQ[16],TCC_EA_WRREQ[17],TCC_EA_WRREQ[18],TCC_EA_WRREQ[19],TCC_EA_WRREQ[20],TCC_EA_WRREQ[21],TCC_EA_WRREQ[22],TCC_EA_WRREQ[23],TCC_EA_WRREQ[24],TCC_EA_WRREQ[25],TCC_EA_WRREQ[26],TCC_EA_WRREQ[27],TCC_EA_WRREQ[28],TCC_EA_WRREQ[29],TCC_EA_WRREQ[30],TCC_EA_WRREQ[31],TCC_EA_WRREQ_64B[0],TCC_EA_WRREQ_64B[1],TCC_EA_WRREQ_64B[2],TCC_EA_WRREQ_64B[3],TCC_EA_WRREQ_64B[4],TCC_EA_WRREQ_64B[5],TCC_EA_WRREQ_64B[6],TCC_EA_WRREQ_64B[7],TCC_EA_WRREQ_64B[8],TCC_EA_WRREQ_64B[9],TCC_EA_WRREQ_64B[10],TCC_EA_WRREQ_64B[11],TCC_EA_WRREQ_64B[12],TCC_EA_WRREQ_64B[13],TCC_EA_WRREQ_64B[14],TCC_EA_WRREQ_64B[15],TCC_EA_WRREQ_64B[16],TCC_EA_WRREQ_64B[17],TCC_EA_WRREQ_64B[18],TCC_EA_WRREQ_64B[19],TCC_EA_WRREQ_64B[20],TCC_EA_WRREQ_64B[21],TCC_EA_WRREQ_64B[22],TCC_EA_WRREQ_64B[23],TCC_EA_WRREQ_64B[24],TCC_EA_WRREQ_64B[25],TCC_EA_WRREQ_64B[26],TCC_EA_WRREQ_64B[27],TCC_EA_WRREQ_64B[28],TCC_EA_WRREQ_64B[29],TCC_EA_WRREQ_64B[30],TCC_EA_WRREQ_64B[31],TCC_EA1_WRREQ[0],TCC_EA1_WRREQ[1],TCC_EA1_WRREQ[2],TCC_EA1_WRREQ[3],TCC_EA1_WRREQ[4],TCC_EA1_WRREQ[5],TCC_EA1_WRREQ[6],TCC_EA1_WRREQ[7],TCC_EA1_WRREQ[8],TCC_EA1_WRREQ[9],TCC_EA1_WRREQ[10],TCC_EA1_WRREQ[11],TCC_EA1_WRREQ[12],TCC_EA1_WRREQ[13],TCC_EA1_WRREQ[14],TCC_EA1_WRREQ[15],TCC_EA1_WRREQ[16],TCC_EA1_WRREQ[17],TCC_EA1_WRREQ[18],TCC_EA1_WRREQ[19],TCC_EA1_WRREQ[20],TCC_EA1_WRREQ[21],TCC_EA1_WRREQ[22],TCC_EA1_WRREQ[23],TCC_EA1_WRREQ[24],TCC_EA1_WRREQ[25],TCC_EA1_WRREQ[26],TCC_EA1_WRREQ[27],TCC_EA1_WRREQ[28],TCC_EA1_WRREQ[29],TCC_EA1_WRREQ[30],TCC_EA1_WRREQ[31],TCC_EA1_WRREQ_64B[0],TCC_EA1_WRREQ_64B[1],TCC_EA1_WRREQ_64B[2],TCC_EA1_WRREQ_64B[3],TCC_EA1_WRREQ_64B[4],TCC_EA1_WRREQ_64B[5],TCC_EA1_WRREQ_64B[6],TCC_EA1_WRREQ_64B[7],TCC_EA1_WRREQ_64B[8],TCC_EA1_WRREQ_64B[9],TCC_EA1_WRREQ_64B[10],TCC_EA1_WRREQ_64B[11],TCC_EA1_WRREQ_64B[12],TCC_EA1_WRREQ_64B[13],TCC_EA1_WRREQ_64B[14],TCC_EA1_WRREQ_64B[15],TCC_EA1_WRREQ_64B[16],TCC_EA1_WRREQ_64B[17],TCC_EA1_WRREQ_64B[18],TCC_EA1_WRREQ_64B[19],TCC_EA1_WRREQ_64B[20],TCC_EA1_WRREQ_64B[21],TCC_EA1_WRREQ_64B[22],TCC_EA1_WRREQ_64B[23],TCC_EA1_WRREQ_64B[24],TCC_EA1_WRREQ_64B[25],TCC_EA1_WRREQ_64B[26],TCC_EA1_WRREQ_64B[27],TCC_EA1_WRREQ_64B[28],TCC_EA1_WRREQ_64B[29],TCC_EA1_WRREQ_64B[30],TCC_EA1_WRREQ_64B[31],TCP_TCP_TA_DATA_STALL_CYCLES[0],TCP_TCP_TA_DATA_STALL_CYCLES[1],TCP_TCP_TA_DATA_STALL_CYCLES[2],TCP_TCP_TA_DATA_STALL_CYCLES[3],TCP_TCP_TA_DATA_STALL_CYCLES[4],TCP_TCP_TA_DATA_STALL_CYCLES[5],TCP_TCP_TA_DATA_STALL_CYCLES[6],TCP_TCP_TA_DATA_STALL_CYCLES[7],TCP_TCP_TA_DATA_STALL_CYCLES[8],TCP_TCP_TA_DATA_STALL_CYCLES[9],TCP_TCP_TA_DATA_STALL_CYCLES[10],TCP_TCP_TA_DATA_STALL_CYCLES[11],TCP_TCP_TA_DATA_STALL_CYCLES[12],TCP_TCP_TA_DATA_STALL_CYCLES[13],TCP_TCP_TA_DATA_STALL_CYCLES[14],TCP_TCP_TA_DATA_STALL_CYCLES[15],DispatchNs,BeginNs,EndNs,CompleteNs
0,_gqa6,0,0,13,897621,897621,6144,256,34816,220,256,0,64,64,0x7fd425bfee00,62101,62101,184896,0,19968,157728,5952,5088,41472,25112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14650,0,21860,14973,22441,15024,30667,22012,22688,7501,7339,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,0,10055,7392,11336,7597,14754,10769,10610,3716,3601,0,0,0,0,0,521201284307806,521201289650772,521201289679252,521201289694921
1,_gqa6,0,0,15,897621,897621,6144,256,34816,220,256,0,64,64,0x7fd425bfed00,61901,61901,184896,0,19968,157728,5952,5088,41472,23158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13877,14494,7416,7727,16212,23017,15967,25116,15691,32011,15920,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766,6322,3087,3492,7511,10993,7129,10915,7474,14600,7482,0,0,0,0,0,521201290896214,521201293624369,521201293652689,521201293655161
2,_gqa6,0,0,17,897621,897621,6144,256,34816,220,256,0,64,64,0x7fd425bfec00,62313,62313,184896,0,19968,157728,5952,5088,41472,23735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7431,8275,30811,22268,23602,7474,7306,14639,23270,16033,23756,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3808,14497,10456,11305,3583,3359,6851,10710,7318,11139,0,0,0,0,0,521201294859965,521201297001808,521201297030448,521201297033091
3,_gqa6,0,0,19,897621,897621,6144,256,34816,220,256,0,64,64,0x7fd425bfeb00,63233,63233,184896,0,19968,157728,5952,5088,41472,25255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15323,8919,15617,25448,16626,32145,22940,22946,8110,8039,16355,0,0,0,0,0,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,772,788,808,740,784,768,764,800,788,776,764,780,760,784,792,740,780,784,800,752,800,780,760,800,808,772,780,796,776,792,792,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216,3948,7263,11472,7509,14601,10676,10491,3675,3705,7105,0,0,0,0,0,521201298256864,521201300337807,521201300366927,521201300369330
