kernel_instance_id,runtime_call_id,hip_runtime_index,native_kernel_name,api_arguments
3403b34e120f11b8593077628ae756f9edb45ccfba872925c3bf5e3372fc8cf7,7d3caf67ef45192dacd383ca70d8d8111f168fdb8d98975a7ff2c3191f940515,8992306,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)","hipLaunchKernel(function_address=0x7facbbd6f518, numBlocks={z=1, y=1, x=768}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3721780, sharedMemBytes=0, stream=0)"
b5caec16e9730f3eea41a55183a6d38e0f0a073621176936890c0424e01ebd64,df70932658dd86b5411ee846edc163b165092ff17927829470b9f7740b89e109,8992324,merge_16x16_to_64x64_inverse_kernel,"hipModuleLaunchKernel(f=0x560e02afc600, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=3072, stream=0, kernelParams=0x7ffeb3721558, extra=NULL)"
aa703793e601e093777a569f81a1d9b74b4eafc4a0adc69ad8335c1e82e9b046,e825d3d49d7567ef623095e2d3b539be258f89a70c0be3ffcc7dbf3c3dd6e352,8992356,recompute_w_u_fwd_kernel,"hipModuleLaunchKernel(f=0x560e03396370, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=24576, stream=0, kernelParams=0x7ffeb37216f0, extra=NULL)"
d317e0ec3bb8bbef350934bee23afb145af9b35a800395703de483b4046b4f1f,f7c760b1b3fbd4f6c85e218d66b38dc018f891ac11232f1fab5e399405879015,8992392,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,"hipModuleLaunchKernel(f=0x560e052c6c50, gridDimX=4, gridDimY=96, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=36864, stream=0, kernelParams=0x7ffeb37216d8, extra=NULL)"
b271dbc671571f4a7b52756745075b057a9220ba2b948fcc0a499b8d3c2eaac1,9f4f48c887981612b524cdb630f78883a1760ba5831670384c5591195c6bba33,8992411,chunk_fwd_kernel_o,"hipModuleLaunchKernel(f=0x560e0598a620, gridDimX=4, gridDimY=9, gridDimZ=48, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=40960, stream=0, kernelParams=0x7ffeb3721748, extra=NULL)"
6932cd8f72d9cbf42a7af1c1fb05104bad3e5bbe8599d378b3dd40cf585b9be0,fc95a8e1156b1625ccb930c049c5c0635ebc45bafef8a07fe615339671ce20c3,8992434,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722800, sharedMemBytes=0, stream=0)"
2dba07f0a4151809cbe6bf6295d1f7e0a09123b1f57be953f6760448348bf1ec,ab928b91b7ff2af51b7fc26fc9ad935c0e23bd640e25b8422cd8370273fec850,8992450,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})","hipLaunchKernel(function_address=0x7facbbd73b60, numBlocks={z=1, y=1, x=3072}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723808, sharedMemBytes=0, stream=0)"
e0a0197ed0816e60ab147ba8324ef89a78d352ded62b5363aee371865a79eb50,545e222c99964e5f2212823d11636197f4cc19b595a270630a9001c2204cc966,8992474,_gdn_rmsnorm,"hipModuleLaunchKernel(f=0x560df56c19d0, gridDimX=1536, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723fe8, extra=NULL)"
6e975b8bf572511876cad9efd2d8ca5edb163262a7dde0deec415d2013e02bbd,75b1c50e43e37682703f7a56d6423b139eb1d6a9c016089d49f74abd23bc85ef,8992492,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e07bedaa0, globalWorkSizeX=10240, globalWorkSizeY=4, globalWorkSizeZ=1, localWorkSizeX=256, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
64a5cf9dd9c7e412ad9fc48633d65271d476550656d5b9709753329ebb120fc7,a29cd33ebd543da44355e45d276d21277aacfa61477d0bdc88dc6630f9d02c13,8992505,triton_poi_fused_copy__0,"hipModuleLaunchKernel(f=0x560dcac4d660, gridDimX=1280, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3724008, extra=NULL)"
4177d86bf8f4ffe049246482231a92c6c8990414ec811095942cb483ac4f6fbe,f2bab5f445bec556b9ee2e3398476f1d080094ce7b0d91d5422d931b5dd81972,8992533,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,"hipModuleLaunchKernel(f=0x560de19fae70, gridDimX=512, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=32, stream=0, kernelParams=0x7ffeb3723fd0, extra=NULL)"
2e29a52787344e7018c66ff442ffdd28f4cd6c9fbb692012c3de5cb6e28c3a2a,4d3061a3b3e9277bb336cf867f0927b1cb9ec230318efb37db60c7e31325fb68,8992559,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=104448, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
ab1e8e7fe19d8150aa9796a150b5f794de89223eddc216a03333cc9399f4ef54,87f84f4762087fe52a1882556d4cb14665df0133cd5964cfa423664fb2f9995e,8992575,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,"hipModuleLaunchKernel(f=0x560de187b360, gridDimX=2176, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723e28, extra=NULL)"
f4f697afcd729ca348e5a3035aa805c6803572236224aece2da489610ef7b30f,effa8e58870c523f956aa28ee9373c61b04a3fddc809d04097c559ffd4ecac20,8992593,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=15360, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
c871dbcc24a092fe57c1ac41853e697f2f41ed03a2cd15bc4759c82ce7a0dbb3,c8c4c8129801770c64957e280877635995a136407e2357a1e390ed9b09d4ecf6,8992624,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,"hipModuleLaunchKernel(f=0x560de19fae70, gridDimX=512, gridDimY=1, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=32, stream=0, kernelParams=0x7ffeb3723fd0, extra=NULL)"
15996459a78b9af280c43c811dd986a8771b1a75555f2da0b26f89ba47a86877,2bb9bce5efc816053986a54238e1f6fc1bcd4f4f3fd0c887e89508cf63fb8772,8992648,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,"hipExtModuleLaunchKernel(f=0x560e0796fb90, globalWorkSizeX=49152, globalWorkSizeY=2, globalWorkSizeZ=1, localWorkSizeX=768, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
62b6780fc0235411aa6f10815f9db22531d3dfb3d3d8291c05316785a0926576,22b6102e385acbf34c5ceee7ec9a41bc53df844f1b4f44ca1b593dad6c3de4ee,8992667,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,"hipExtModuleLaunchKernel(f=0x560dc62c4360, globalWorkSizeX=768, globalWorkSizeY=16, globalWorkSizeZ=1, localWorkSizeX=256, localWorkSizeY=1, localWorkSizeZ=1, sharedMemBytes=0, hStream=0, kernelParams=NULL, extra=0x1, startEvent=0, stopEvent=0, flags=0)"
515634c2602f5a9d4427737bffa09fac3921506e580384e1e12b6bce2dfe8be3,0e1f81defb2d31f1d2782cdb12d7551da8c8dbe48889b4b54c2fc00310919bcf,8992687,triton_poi_fused_0,"hipModuleLaunchKernel(f=0x560de1e82bb0, gridDimX=96, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723ff0, extra=NULL)"
df5c6790670b0123d8614fa6496159f31aef518dc70904fa94b0bdc7359c5ace,278f7cc6d9e9517347f1e75c2ea118dcd2905026bec5a980f93c681cb3540479,8992725,_causal_conv1d_fwd_kernel,"hipModuleLaunchKernel(f=0x560e07ce65a0, gridDimX=64, gridDimY=40, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723bf0, extra=NULL)"
8d0a337a38b3f6bf33f2b21f54f6329e6eb83814faffbe08d0fc3ca4f9966646,6617218ebc1ac7578ee7303d31ec54dda9d28971ddee48e1d23c3e930f2a7484,8992745,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=1024}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
b620524b08d0b404343164bf2a2cd54e143d2d6126f26e7fd9ea6a223ae2f5dd,99525bc9246e18a564f52cc1bfc8ad78277aaea87e0f62d88aecc53baa16dad3,8992769,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=1024}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
84f0b062e361b4ab3ce2815b0ddfb6bd6feaee782733002b0f0097056a63f7e0,e7a98742b55344292ec696ad5abee10fd3457f0dda31a7e3a3b4e2827a9a13bf,8992793,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6b140, numBlocks={z=1, y=1, x=3072}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3723364, sharedMemBytes=0, stream=0)"
a5f5903580166ab4c435524789d2cde056c2789cebd4ae8182845787b0e28ecb,df3b6adff82997f03b7400c244728410b03bdbe88857e47ea9ea243a02f22d6e,8992824,fused_gdn_gating_kernel,"hipModuleLaunchKernel(f=0x560dc6298160, gridDimX=512, gridDimY=1, gridDimZ=6, blockDimX=64, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3723c78, extra=NULL)"
4ab0d77ab78ccf70fb6434d030665c4b980fe4ed53fdebcc853d614a2026c2a7,204341997ce37df0c3d529efbaa8e308ef629341b20296901d1f649a5eaf2eef,8992844,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722550, sharedMemBytes=0, stream=0)"
c1561f218ead6a6a1315888fee11274f597fa8bd44c6ee261f49995409270208,7dba79a7747cab00584cc32a280599d9ddeccb0a22ee6faec6b8ff64920dc695,8992866,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)","hipLaunchKernel(function_address=0x7facbbd73b80, numBlocks={z=1, y=768, x=2}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723878, sharedMemBytes=0, stream=0)"
2f0265de677405c362c0dc949eb764d08a048f15717c3b9021fc0ca77d7fc2d8,f781ecfa5aca298e604f59af257190691e27582d481eb3aca06b3d886439f6cc,8992888,"void at::native::vectorized_elementwise_kernel<16, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)","hipLaunchKernel(function_address=0x7facbbd88a00, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3723f28, sharedMemBytes=0, stream=0)"
4397f03f22dbf1468509de0df2bf8bf8307770e27f956abf1f89089ce129e53b,ad4a1876de1410b5c6e069a4dcaa5c92c8ec73487029c0f4a26a85519a92f1f6,8992907,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd74f20, numBlocks={z=1, y=1, x=3072}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb372359c, sharedMemBytes=0, stream=0)"
ff18e6c4b0f234c8dfe8424872664e1f3ffe70d2f0b82fb8b0e52ec328fced3a,6a7049f55bddd9707b84c77aa5d6d0459acd645787cfe8951a1d4e1935834462,8992932,l2norm_fwd_kernel2,"hipModuleLaunchKernel(f=0x560dfee11e50, gridDimX=256, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721ea8, extra=NULL)"
a8c65edc2a6cfa8f41be46858fb722a7726c50335270f5b74efa9e156ccf34bf,743b0741cd248230f4f03a68ed0cf4c44fff8127cc199decf82e11fba4f98d84,8992950,l2norm_fwd_kernel2,"hipModuleLaunchKernel(f=0x560dfee11e50, gridDimX=256, gridDimY=1, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721ea8, extra=NULL)"
478267202b3e2bbecf5af6bc19c07eab88a8f94d8175d18bc81443877b641461,bc7be5d61d8f7ebd07fa221d08b5aeafe4155427f40b5756a919ce4497b41115,8992971,chunk_local_cumsum_scalar_kernel,"hipModuleLaunchKernel(f=0x560e07abb990, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=64, blockDimY=1, blockDimZ=1, sharedMemBytes=0, stream=0, kernelParams=0x7ffeb3721378, extra=NULL)"
baef1de384c264ad1ea95e805583f56574801fc46fe9e4cca1d4c222a2805888,9aa42b2d037ade2babc2f5abc249db0faf2642012cf4316167bfdc2d8502fe3c,8992995,chunk_scaled_dot_kkt_fwd_kernel,"hipModuleLaunchKernel(f=0x560e01d03820, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=16384, stream=0, kernelParams=0x7ffeb3721768, extra=NULL)"
920a89405c4a5c12541b1a06a573536c95d6362171beebaae8a62563dabbbb13,acc97318a34394f9028a95d8ffe4411a8f95ef7bb00819e907832bbc243f018c,8993017,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)","hipLaunchKernel(function_address=0x7facbbd6f518, numBlocks={z=1, y=1, x=768}, dimBlocks={z=1, y=1, x=256}, args=0x7ffeb3721780, sharedMemBytes=0, stream=0)"
3a7ec9c033ab1dde36c542cb3825cb9bf700d1234d73e71035ff8d3d4b0939b3,820ad26ddfde7a1a86cd6c7fcba30d2ebf005d28e5475203849ccb5886848663,8993035,merge_16x16_to_64x64_inverse_kernel,"hipModuleLaunchKernel(f=0x560e02afc600, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=3072, stream=0, kernelParams=0x7ffeb3721558, extra=NULL)"
a7215e1d28abeb5e07afe4c51f4ec4d67447edffaf0bb6e36a1a39cc28c5b86e,ad5d6d60cb3c663d871e7c5e148b7e979e1e0ee6a280e8b1a650a122d47d482e,8993067,recompute_w_u_fwd_kernel,"hipModuleLaunchKernel(f=0x560e03396370, gridDimX=9, gridDimY=48, gridDimZ=1, blockDimX=512, blockDimY=1, blockDimZ=1, sharedMemBytes=24576, stream=0, kernelParams=0x7ffeb37216f0, extra=NULL)"
1b7b7d3bab5d7905d034041f5eb03170f2780e1f59eef2f40bae3af924fc0d13,2304672cfb0ccb0770db686e373d4829771258855f3dc06a2b2f1aa55973fa10,8993103,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,"hipModuleLaunchKernel(f=0x560e052c6c50, gridDimX=4, gridDimY=96, gridDimZ=1, blockDimX=256, blockDimY=1, blockDimZ=1, sharedMemBytes=36864, stream=0, kernelParams=0x7ffeb37216d8, extra=NULL)"
81cc90fad03a72a7e0d1205e9ce9fcd49182314d5fbd6603399e462a5854d212,2924d9fc2913f1e6b9648fbc82764827a1dbfac9e349de5fe3134ef4a1eb7d0b,8993122,chunk_fwd_kernel_o,"hipModuleLaunchKernel(f=0x560e0598a620, gridDimX=4, gridDimY=9, gridDimZ=48, blockDimX=128, blockDimY=1, blockDimZ=1, sharedMemBytes=40960, stream=0, kernelParams=0x7ffeb3721748, extra=NULL)"
5e450cf2a475396721407098945069d934f7099e0829f62fdc0d00b7e1c73566,0c78c3066feeaa615f6f603ae289d2dd09833d20f96598667517adfee32794de,8993145,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})","hipLaunchKernel(function_address=0x7facbbd6af48, numBlocks={z=1, y=1, x=1}, dimBlocks={z=1, y=1, x=128}, args=0x7ffeb3722800, sharedMemBytes=0, stream=0)"
